CampaignID,UserID,CampaignName,CampaignCost,UsersAcquired,CAC
2,590,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,591,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,592,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,593,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,594,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,595,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,596,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,597,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,598,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,599,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,600,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,601,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,602,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,603,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,604,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,605,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,606,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,607,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,608,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,609,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,610,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,611,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,612,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,613,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,614,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,615,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,616,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,617,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,618,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,619,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,620,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,621,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,622,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,623,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,624,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,625,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,626,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,627,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,628,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,629,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,630,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,631,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,632,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,633,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,634,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,635,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,636,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,637,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,638,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,639,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,640,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,641,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,642,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,643,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,644,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,645,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,646,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,647,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,648,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,649,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,650,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,651,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,652,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,653,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,654,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,655,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,656,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,657,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,658,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,659,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,660,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,661,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,662,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,663,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,664,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,665,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,666,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,667,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,668,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,669,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,670,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,671,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,672,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,673,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,674,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,675,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,676,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,677,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,678,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,679,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,680,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,681,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,682,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,683,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,684,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,685,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,686,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,687,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,688,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,689,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,690,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,691,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,692,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,693,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,694,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,695,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,696,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,697,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,698,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,699,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,700,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,701,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,702,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,703,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,704,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,705,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,706,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,707,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,708,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,709,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,710,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,711,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,712,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,713,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,714,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,715,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,716,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,717,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,718,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,719,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,720,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,721,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,722,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,723,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,724,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,725,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,726,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,727,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,728,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,729,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,730,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,731,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,732,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,733,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,734,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,735,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,736,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,737,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,738,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,739,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,740,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,741,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,742,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,743,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,744,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,745,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,746,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,747,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,748,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,749,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,750,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,751,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,752,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,753,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,754,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,755,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,756,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,757,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,758,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,759,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,760,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,761,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,762,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,763,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,764,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,765,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,766,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,767,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,768,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,769,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,770,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,771,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,772,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,773,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,774,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,775,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,776,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,777,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,778,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,779,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,780,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,781,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,782,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,783,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,784,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,785,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,786,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,787,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,788,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,789,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,790,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,791,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,792,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,793,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,794,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,795,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,796,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,797,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,798,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,799,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,800,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,801,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,802,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,803,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,804,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,805,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,806,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,807,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,808,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,809,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,810,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,811,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,812,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,813,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,814,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,815,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,816,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,817,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,818,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,819,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,820,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,821,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,822,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,823,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,824,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,825,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,826,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,827,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,828,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,829,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,830,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,831,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,832,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,833,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,834,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,835,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,836,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,837,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,838,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,839,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,840,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,841,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,842,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,843,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,844,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,845,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,846,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,847,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,848,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,849,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,850,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,851,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,852,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,853,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,854,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,855,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,856,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,857,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,858,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,859,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,860,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,861,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,862,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,863,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,864,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,865,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,866,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,867,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,868,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,869,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,870,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,871,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,872,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,873,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,874,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,875,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,876,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,877,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,878,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,879,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,880,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,881,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,882,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,883,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,884,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,885,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,886,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,887,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,888,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,889,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,890,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,891,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,892,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,893,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,894,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,895,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,896,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,897,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,898,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,899,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,900,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,901,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,902,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,903,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,904,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,905,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,906,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,907,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,908,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,909,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,910,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,911,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,912,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,913,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,914,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,915,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,916,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,917,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,918,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,919,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,920,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,921,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,922,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,923,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,924,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,925,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,926,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,927,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,928,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,929,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,930,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,931,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,932,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,933,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,934,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,935,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,936,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,937,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,938,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,939,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,940,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,941,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,942,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,943,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,944,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,945,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,946,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,947,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,948,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,949,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,950,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,951,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,952,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,953,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,954,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,955,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
2,956,YouTube Ads Campaign: Video ads for trending content,10860,869,12.497123130034522
